Sno,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
1,1,0,0,0,1
2,1,0,0,0,1
3,2,0,0,0,2
4,3,0,0,0,3
5,3,0,0,0,3
6,3,0,0,0,3
7,3,0,0,0,3
8,3,0,0,0,3
9,3,0,0,0,3
10,3,0,0,0,3
11,3,0,0,0,3
12,3,0,0,0,3
13,3,0,0,0,3
14,3,0,0,0,3
15,3,0,0,0,3
16,3,0,0,0,3
17,3,0,0,0,3
18,3,0,0,0,3
19,3,0,0,0,3
20,3,0,0,0,3
21,3,0,0,0,3
22,3,0,0,0,3
23,3,0,0,0,3
24,3,0,0,0,3
25,3,0,0,0,3
26,3,0,0,0,3
27,3,0,0,0,3
28,3,0,0,0,3
29,3,0,0,0,3
30,3,0,0,0,3
31,3,0,0,0,3
32,3,0,0,0,3
33,1,0,0,0,1
34,3,0,0,0,3
35,1,0,0,0,1
36,1,0,0,0,1
37,0,1,0,0,1
38,3,0,3,0,3
39,1,0,0,0,1
40,6,0,0,0,6
41,3,0,3,0,3
42,0,2,0,0,2
43,1,0,0,0,1
44,1,0,0,0,1
45,1,14,0,0,15
46,2,0,0,0,2
47,0,2,0,0,2
48,3,0,3,0,3
49,1,14,0,0,15
50,1,0,0,0,1
51,7,0,0,0,7
52,3,0,0,0,3
53,0,2,0,0,2
54,3,0,3,0,3
55,1,14,0,0,15
56,7,0,0,0,7
57,1,0,0,0,1
58,3,0,3,0,3
59,7,0,0,0,7
60,2,0,0,0,2
61,1,0,0,0,1
62,1,0,0,0,1
63,3,0,0,0,3
64,0,2,0,0,2
65,1,14,0,0,15
66,2,0,0,0,2
67,1,0,0,0,1
68,1,0,0,0,1
69,1,14,0,0,15
70,8,0,3,0,8
71,0,2,0,0,2
72,3,0,0,0,3
73,7,0,0,0,7
74,2,0,0,0,2
75,1,0,0,0,1
76,9,0,3,0,9
77,2,0,0,0,2
78,1,0,0,0,1
79,1,14,0,0,15
80,1,0,0,0,1
81,1,0,0,0,1
82,1,0,0,0,1
83,7,0,0,0,7
84,0,2,0,0,2
85,4,0,0,0,4
86,7,0,0,0,7
87,2,0,0,0,2
88,4,0,0,0,4
89,0,2,0,0,2
90,4,0,0,0,4
91,15,0,3,0,15
92,5,0,0,0,5
93,1,0,0,0,1
94,1,14,0,0,15
95,1,0,0,0,1
96,1,0,0,0,1
97,1,0,0,0,1
98,2,0,0,0,2
99,5,0,0,0,5
100,0,14,0,0,14
101,17,0,3,0,17
102,1,2,0,0,3
103,1,0,0,0,1
104,9,0,0,0,9
105,2,0,0,0,2
106,1,0,0,0,1
107,1,0,0,0,1
108,1,0,0,0,1
109,4,0,0,0,4
110,6,0,0,0,6
111,0,14,0,0,14
112,17,0,3,0,17
113,1,2,0,0,3
114,1,0,0,0,1
115,10,1,0,0,11
116,3,0,0,0,3
117,1,0,0,0,1
118,1,0,0,0,1
119,1,0,0,0,1
120,4,0,0,0,4
121,11,0,0,0,11
122,1,0,0,0,1
123,6,0,0,0,6
124,0,14,0,0,14
125,19,0,3,0,19
126,1,2,0,0,3
127,1,0,0,0,1
128,10,1,0,0,11
129,3,0,0,0,3
130,1,0,0,0,1
131,1,0,0,0,1
132,1,0,0,0,1
133,6,0,0,1,6
134,14,0,0,0,14
135,1,0,0,0,1
136,7,0,1,1,7
137,0,14,0,0,14
138,19,0,3,0,19
139,1,2,1,0,3
140,1,0,0,0,1
141,11,1,5,0,12
142,3,0,0,0,3
143,1,0,0,0,1
144,2,0,0,0,2
145,1,0,0,0,1
146,6,0,0,1,6
147,14,0,0,0,14
148,1,0,0,0,1
149,1,0,0,0,1
150,7,0,2,1,7
151,0,14,0,0,14
152,6,0,0,1,6
153,22,0,3,0,22
154,32,0,0,0,32
155,1,0,0,0,1
156,2,2,3,0,4
157,1,0,0,0,1
158,3,0,1,0,3
159,2,0,0,0,2
160,3,0,0,0,3
161,12,1,4,0,13
162,1,0,0,0,1
163,1,0,0,0,1
164,7,0,2,1,7
165,0,14,0,0,14
166,6,0,0,1,6
167,23,0,3,0,23
168,32,0,0,0,32
169,1,0,0,0,1
170,1,0,0,0,1
171,2,2,3,0,4
172,1,0,0,0,1
173,3,0,1,0,3
174,3,0,0,0,3
175,4,0,0,0,4
176,12,1,4,0,13
177,1,0,0,0,1
178,1,0,0,0,1
179,8,0,2,1,8
180,1,14,0,0,15
181,11,0,0,1,11
182,24,2,3,0,26
183,36,3,0,1,39
184,1,0,0,0,1
185,1,0,0,0,1
186,2,2,3,0,4
187,1,0,0,0,1
188,3,2,1,0,5
189,3,0,0,0,3
190,6,0,0,0,6
191,14,1,5,0,15
192,1,0,0,0,1
193,1,0,0,0,1
194,9,1,2,1,10
195,3,14,0,0,17
196,11,0,0,1,11
197,25,2,3,0,27
198,39,3,0,1,42
199,1,0,0,0,1
200,1,0,0,0,1
201,1,0,0,0,1
202,2,2,3,0,4
203,1,0,0,0,1
204,4,2,1,0,6
205,3,0,0,0,3
206,8,0,0,0,8
207,15,1,5,0,16
208,1,0,0,0,1
209,1,0,0,0,1
210,2,0,0,0,2
211,1,0,0,0,1
212,11,1,3,1,12
213,3,14,0,0,17
214,14,0,0,1,14
215,25,2,3,0,27
216,44,3,0,1,47
217,1,0,0,0,1
218,1,0,0,0,1
219,2,0,0,1,2
220,5,2,3,0,7
221,2,0,1,0,2
222,4,2,1,0,6
223,1,0,0,0,1
224,4,0,0,0,4
225,8,0,0,0,8
226,18,1,9,0,19
227,1,0,0,0,1
228,1,0,0,0,1
229,3,0,0,0,3
230,1,0,0,0,1
231,16,1,5,1,17
232,5,0,0,0,5
233,3,14,0,0,17
234,15,0,1,1,15
235,26,2,3,0,28
236,49,3,0,1,52
237,2,0,0,0,2
238,1,0,0,0,1
239,2,0,0,1,2
240,15,2,3,0,17
241,3,0,1,0,3
242,8,9,1,0,17
243,1,0,0,0,1
244,4,0,0,0,4
245,10,0,0,0,10
246,22,1,9,0,23
247,3,0,0,0,3
248,2,0,0,0,2
249,3,0,0,0,3
250,1,0,0,0,1
251,25,1,5,1,26
252,7,0,0,0,7
253,3,14,0,0,17
254,2,0,0,0,2
255,15,0,1,1,15
256,33,7,3,0,40
257,4,0,0,0,4
258,60,3,0,1,63
259,2,0,0,0,2
260,1,0,0,0,1
261,13,0,0,1,13
262,15,2,3,0,17
263,3,0,1,0,3
264,10,11,1,0,21
265,1,0,0,0,1
266,4,0,0,0,4
267,13,0,0,0,13
268,23,1,9,0,24
269,3,0,0,0,3
270,3,0,0,0,3
271,5,0,0,0,5
272,2,0,0,1,2
273,1,0,0,0,1
274,28,1,5,1,29
275,18,0,0,1,18
276,7,14,0,0,21
277,2,0,0,0,2
278,26,0,2,1,26
279,45,7,3,0,52
280,4,0,0,0,4
281,64,3,0,2,67
282,2,0,0,0,2
283,1,0,0,0,1
284,21,0,0,1,21
285,22,2,3,0,24
286,5,2,1,0,7
287,11,11,1,0,22
288,5,0,0,0,5
289,4,0,0,0,4
290,13,0,0,0,13
291,26,1,9,0,27
292,3,0,0,0,3
293,4,0,0,0,4
294,7,0,0,0,7
295,2,0,0,1,2
296,1,0,0,0,1
297,28,1,5,1,29
298,29,0,0,1,29
299,12,14,0,0,26
300,2,0,0,0,2
301,33,0,2,1,33
302,60,7,3,0,67
303,6,0,0,0,6
304,71,3,0,2,74
305,2,0,0,0,2
306,1,0,0,0,1
307,21,0,0,1,21
308,26,2,3,0,28
309,7,2,1,0,9
310,22,10,1,0,32
311,6,0,0,0,6
312,4,0,0,0,4
313,13,0,0,0,13
314,30,1,9,0,31
315,3,0,0,0,3
316,7,0,0,0,7
317,8,0,0,0,8
318,3,0,0,1,3
319,1,0,0,0,1
320,29,1,6,1,30
321,32,1,0,1,33
322,14,14,11,0,28
323,3,0,0,1,3
324,37,0,3,1,37
325,87,8,4,0,95
326,7,0,0,0,7
327,86,3,0,2,89
328,1,0,0,0,1
329,2,0,0,0,2
330,1,0,0,0,1
331,29,0,0,1,29
332,30,2,3,0,32
333,13,2,1,0,15
334,25,10,1,0,35
335,7,0,0,0,7
336,4,0,0,0,4
337,13,0,0,0,13
338,32,1,11,0,33
339,3,1,0,0,4
340,9,0,0,1,9
341,9,0,1,0,9
342,4,0,0,1,4
343,1,0,0,0,1
344,30,1,6,1,31
345,37,1,0,1,38
346,14,14,11,0,28
347,3,0,0,1,3
348,41,0,3,1,41
349,101,8,4,0,109
350,14,0,0,0,14
351,125,3,1,3,128
352,1,0,0,0,1
353,1,0,0,0,1
354,2,0,0,0,2
355,1,0,0,0,1
356,29,0,0,1,29
357,34,2,3,0,36
358,16,2,1,0,18
359,25,10,1,0,35
360,7,0,0,0,7
361,7,0,1,0,7
362,13,0,0,0,13
363,36,1,11,0,37
364,3,1,0,0,4
365,9,0,0,1,9
366,1,0,0,0,1
367,11,0,1,0,11
368,6,0,0,1,6
369,7,0,0,0,7
370,6,0,0,0,6
371,35,1,6,1,36
372,3,0,0,0,3
373,42,1,0,3,43
374,16,14,11,0,30
375,3,0,0,1,3
376,13,0,1,0,13
377,55,0,3,2,55
378,110,8,6,0,118
379,13,0,0,0,13
380,20,0,0,1,20
381,121,3,1,3,124
382,1,0,0,0,1
383,1,0,0,0,1
384,2,0,0,0,2
385,1,0,0,0,1
386,33,0,0,1,33
387,39,2,3,0,41
388,20,6,1,1,26
389,34,10,1,0,44
390,4,1,0,0,5
391,40,1,11,0,41
392,10,0,0,1,10
393,1,0,0,0,1
394,12,0,1,0,12
395,6,0,0,1,6
396,7,0,0,0,7
397,6,0,0,0,6
398,35,1,6,1,36
399,3,0,0,0,3
400,42,1,0,3,43
401,16,14,11,0,30
402,3,0,0,1,3
403,13,0,1,1,13
404,55,0,3,2,55
405,129,8,11,0,137
406,13,0,3,0,13
407,20,0,0,1,20
408,127,3,15,4,130
409,1,0,0,0,1
410,1,0,0,0,1
411,2,0,0,0,2
412,1,0,0,0,1
413,33,0,0,1,33
414,39,2,3,0,41
415,23,6,1,1,29
416,35,10,1,0,45
417,4,1,0,0,5
418,40,1,11,0,41
419,10,0,0,1,10
420,14,0,1,0,14
421,6,0,0,0,6
422,9,0,0,1,9
423,8,0,0,0,8
424,6,0,0,0,6
425,38,1,6,1,39
426,3,0,0,0,3
427,44,1,0,3,45
428,19,14,12,0,33
429,3,0,0,1,3
430,20,0,1,1,20
431,55,0,3,2,55
432,168,8,11,0,176
433,13,0,3,0,13
434,30,0,0,2,30
435,177,3,25,5,180
436,1,0,0,0,1
437,1,0,0,0,1
438,3,0,0,0,3
439,1,0,0,0,1
440,38,0,1,1,38
441,52,2,3,0,54
442,34,6,2,1,40
443,46,10,1,0,56
444,4,1,0,0,5
445,54,1,11,0,55
446,15,0,0,1,15
447,-,-,1,0,19
448,-,-,0,0,9
449,-,-,0,1,11
450,-,-,0,0,8
451,-,-,0,0,7
452,-,-,6,2,49
453,-,-,0,0,5
454,-,-,1,5,58
455,-,-,17,0,33
456,-,-,0,1,3
457,-,-,1,2,31
458,-,-,5,3,76
459,-,-,15,1,182
460,-,-,3,0,13
461,-,-,0,2,30
462,-,-,25,6,186
463,-,-,0,0,1
464,-,-,0,0,1
465,-,-,0,0,3
466,-,-,0,0,1
467,-,-,1,1,38
468,-,-,3,0,55
469,-,-,4,1,49
470,-,-,1,1,66
471,-,-,2,0,7
472,-,-,11,0,65
473,-,-,0,1,18
474,-,-,1,0,23
475,-,-,0,0,9
476,-,-,0,1,15
477,-,-,0,0,8
478,-,-,0,0,7
479,-,-,6,2,87
480,-,-,0,0,5
481,-,-,1,6,69
482,-,-,18,0,36
483,-,-,0,1,3
484,-,-,2,2,48
485,-,-,5,3,83
486,-,-,19,1,202
487,-,-,3,0,13
488,-,-,0,3,47
489,-,-,25,8,198
490,-,-,0,0,1
491,-,-,0,0,1
492,-,-,0,0,3
493,-,-,0,0,1
494,-,-,1,1,38
495,-,-,3,0,59
496,-,-,4,1,67
497,-,-,1,1,71
498,-,-,2,0,7
499,-,-,11,0,82
500,-,-,0,1,22
501,-,-,0,0,46
502,-,-,1,0,40
503,-,-,0,0,10
504,-,-,0,1,15
505,-,-,0,0,13
506,-,-,0,0,8
507,-,-,6,2,97
508,-,-,0,0,5
509,-,-,3,6,73
510,-,-,21,0,40
511,-,-,0,1,3
512,-,-,2,2,54
513,-,-,5,3,83
514,-,-,19,1,234
515,-,-,3,0,13
516,-,-,0,3,47
517,-,-,39,9,216
518,-,-,0,0,1
519,-,-,0,0,1
520,-,-,0,0,3
521,-,-,0,0,1
522,-,-,1,3,41
523,-,-,3,0,74
524,-,-,4,1,74
525,-,-,1,1,79
526,-,-,2,0,7
527,-,-,14,0,101
528,-,-,0,2,26
529,-,-,0,0,38
530,-,-,1,0,83
531,-,-,0,0,10
532,-,-,0,0,1
533,-,-,0,1,23
534,-,-,0,0,16
535,-,-,2,0,9
536,-,-,6,2,152
537,-,-,0,0,5
538,-,-,5,6,82
539,-,-,21,0,43
540,-,-,0,1,3
541,-,-,2,2,62
542,-,-,0,0,1
543,-,-,8,3,101
544,-,-,23,2,241
545,-,-,3,0,13
546,-,-,0,3,66
547,-,-,39,9,302
548,-,-,0,0,1
549,-,-,0,0,1
550,-,-,0,0,4
551,-,-,1,0,3
552,-,-,1,3,42
553,-,-,3,0,93
554,-,-,6,1,234
555,-,-,1,3,96
556,-,-,2,0,7
557,-,-,14,2,103
558,-,-,6,3,37
559,-,-,1,1,86
560,-,-,0,0,10
561,-,-,0,0,5
562,-,-,0,1,24
563,-,-,0,0,16
564,-,-,2,0,9
565,-,-,8,4,219
566,-,-,0,0,5
567,-,-,8,7,87
568,-,-,21,0,43
569,-,-,1,1,3
570,-,-,2,2,62
571,-,-,0,0,1
572,-,-,9,3,110
573,-,-,25,2,265
574,-,-,3,0,13
575,-,-,0,6,99
576,-,-,42,13,335
577,-,-,0,0,1
578,-,-,0,0,1
579,-,-,0,0,4
580,-,-,1,0,3
581,-,-,1,4,46
582,-,-,3,0,108
583,-,-,6,1,234
584,-,-,1,3,107
585,-,-,2,0,7
586,-,-,14,2,113
587,-,-,6,3,53
588,-,-,1,1,132
589,-,-,0,0,10
590,-,-,0,0,1
591,-,-,0,0,16
592,-,-,0,1,29
593,-,-,0,0,18
594,-,-,3,0,9
595,-,-,8,4,219
596,-,-,0,0,6
597,-,-,10,8,95
598,-,-,24,0,49
599,-,-,1,1,6
600,-,-,3,2,75
601,-,-,0,0,2
602,-,-,10,3,124
603,-,-,27,2,286
604,-,-,3,0,14
605,-,-,0,6,104
606,-,-,42,16,335
607,-,-,0,0,2
608,-,-,0,0,1
609,-,-,0,0,5
610,-,-,1,0,5
611,-,-,1,5,48
612,-,-,3,0,167
613,-,-,6,1,309
614,-,-,1,7,158
615,-,-,2,0,10
616,-,-,14,2,172
617,-,-,3,3,63
618,-,-,0,0,77
619,-,-,1,1,161
620,-,-,0,0,10
621,-,-,0,0,1
622,-,-,0,0,24
623,-,-,0,1,30
624,-,-,0,0,18
625,-,-,3,0,9
626,-,-,15,6,445
627,-,-,0,0,7
628,-,-,14,10,105
629,-,-,24,0,49
630,-,-,1,1,6
631,-,-,3,2,75
632,-,-,0,0,2
633,-,-,12,3,128
634,-,-,41,2,295
635,-,-,3,0,14
636,-,-,0,6,104
637,-,-,42,24,490
638,-,-,0,0,2
639,-,-,0,0,1
640,-,-,0,0,5
641,-,-,1,0,5
642,-,-,1,5,57
643,-,-,21,0,200
644,-,-,6,2,411
645,-,-,1,7,159
646,-,-,2,0,16
647,-,-,19,2,174
648,-,-,3,3,69
649,-,-,1,1,190
650,-,-,0,0,10
651,-,-,0,0,1
652,-,-,0,0,26
653,-,-,0,1,30
654,-,-,0,0,18
655,-,-,3,0,9
656,-,-,18,7,503
657,-,-,0,0,7
658,-,-,18,11,122
659,-,-,25,1,59
660,-,-,1,1,6
661,-,-,4,2,106
662,-,-,0,0,3
663,-,-,12,4,144
664,-,-,49,2,306
665,-,-,10,0,14
666,-,-,0,9,165
667,-,-,42,24,490
668,-,-,0,0,2
669,-,-,0,0,1
670,-,-,0,0,20
671,-,-,1,0,5
672,-,-,1,5,57
673,-,-,21,0,200
674,-,-,6,3,485
675,-,-,32,7,269
676,-,-,2,0,22
677,-,-,19,2,227
678,-,-,10,3,80
679,-,-,1,3,226
680,-,-,0,0,10
681,-,-,0,0,1
682,-,-,0,0,26
683,-,-,0,1,32
684,-,-,0,0,18
685,-,-,8,0,10
686,-,-,19,7,523
687,-,-,0,0,7
688,-,-,22,12,144
689,-,-,25,1,84
690,-,-,2,1,13
691,-,-,4,2,109
692,-,-,0,0,4
693,-,-,12,4,151
694,-,-,55,2,314
695,-,-,10,0,14
696,-,-,0,9,165
697,-,-,56,45,748
698,-,-,0,0,2
699,-,-,0,0,1
700,-,-,2,0,21
701,-,-,1,0,5
702,-,-,4,6,76
703,-,-,21,0,274
704,-,-,8,5,571
705,-,-,34,7,321
706,-,-,4,0,26
707,-,-,21,3,305
708,-,-,10,3,80
709,-,-,1,3,266
710,-,-,0,0,10
711,-,-,0,0,1
712,-,-,0,0,26
713,-,-,0,1,32
714,-,-,7,0,18
715,-,-,9,0,10
716,-,-,21,7,576
717,-,-,0,0,7
718,-,-,25,13,165
719,-,-,25,1,90
720,-,-,2,1,13
721,-,-,4,2,116
722,-,-,0,0,4
723,-,-,25,4,175
724,-,-,58,2,327
725,-,-,10,0,14
726,-,-,0,13,229
727,-,-,56,48,868
728,-,-,0,0,2
729,-,-,0,0,1
730,-,-,2,1,42
731,-,-,1,0,5
732,-,-,4,7,91
733,-,-,21,3,288
734,-,-,8,5,621
735,-,-,35,7,364
736,-,-,0,0,1
737,-,-,5,0,31
738,-,-,21,3,305
739,-,-,13,3,91
740,-,-,5,4,305
741,-,-,0,0,10
742,-,-,0,0,1
743,-,-,0,0,27
744,-,-,0,1,38
745,-,-,7,0,18
746,-,-,9,0,10
747,-,-,21,9,576
748,-,-,0,0,7
749,-,-,25,13,165
750,-,-,28,3,147
751,-,-,2,1,18
752,-,-,4,2,116
753,-,-,0,0,4
754,-,-,25,4,175
755,-,-,70,2,336
756,-,-,10,0,14
757,-,-,0,13,229
758,-,-,79,64,1018
759,-,-,0,0,2
760,-,-,0,0,1
761,-,-,2,1,42
762,-,-,1,0,5
763,-,-,4,7,91
764,-,-,21,3,328
765,-,-,19,7,690
766,-,-,35,7,427
767,-,-,0,0,1
768,-,-,5,0,31
769,-,-,26,3,343
770,-,-,13,5,99
771,-,-,6,4,348
772,-,-,0,0,11
773,-,-,0,0,1
774,-,-,0,0,28
775,-,-,0,1,39
776,-,-,7,0,18
777,-,-,9,0,10
778,-,-,21,9,669
779,-,-,0,0,7
780,-,-,25,16,179
781,-,-,29,3,169
782,-,-,2,1,18
783,-,-,4,4,158
784,-,-,0,0,13
785,-,-,28,5,181
786,-,-,83,2,345
787,-,-,10,0,14
788,-,-,0,16,259
789,-,-,117,72,1135
790,-,-,1,0,2
791,-,-,0,0,1
792,-,-,2,1,42
793,-,-,1,0,5
794,-,-,4,8,101
795,-,-,21,3,383
796,-,-,21,8,738
797,-,-,35,7,442
798,-,-,0,0,1
799,-,-,5,0,35
800,-,-,31,4,410
801,-,-,16,5,103
802,-,-,7,6,363
803,-,-,0,0,11
804,-,-,0,0,1
805,-,-,0,0,29
806,-,-,0,1,60
807,-,-,7,0,18
808,-,-,9,0,10
809,-,-,25,13,898
810,-,-,1,0,7
811,-,-,26,17,241
812,-,-,29,3,169
813,-,-,6,1,28
814,-,-,6,4,184
815,-,-,0,1,13
816,-,-,30,6,197
817,-,-,96,2,357
818,-,-,10,0,15
819,-,-,0,16,259
820,-,-,125,97,1364
821,-,-,1,0,2
822,-,-,0,0,1
823,-,-,2,1,44
824,-,-,1,0,5
825,-,-,5,11,132
826,-,-,21,3,463
827,-,-,21,8,834
828,-,-,35,7,473
829,-,-,0,0,1
830,-,-,5,0,35
831,-,-,32,4,431
832,-,-,16,5,116
833,-,-,11,6,381
834,-,-,0,0,11
835,-,-,0,0,1
836,-,-,0,1,29
837,-,-,0,1,60
838,-,-,7,0,18
839,-,-,9,0,18
840,-,-,25,14,903
841,-,-,1,0,7
842,-,-,31,19,308
843,-,-,29,3,177
844,-,-,6,1,28
845,-,-,6,4,207
846,-,-,0,1,17
847,-,-,37,6,214
848,-,-,123,2,364
849,-,-,10,0,15
850,-,-,0,33,443
851,-,-,188,110,1574
852,-,-,1,0,2
853,-,-,0,0,1
854,-,-,2,1,48
855,-,-,1,0,7
856,-,-,5,11,132
857,-,-,21,3,553
858,-,-,44,8,911
859,-,-,43,9,504
860,-,-,0,0,2
861,-,-,5,0,35
862,-,-,32,4,433
863,-,-,16,5,126
864,-,-,11,6,381
865,-,-,10,0,11
866,-,-,0,0,1
867,-,-,0,1,29
868,-,-,19,1,64
869,-,-,7,0,19
870,-,-,10,0,25
871,-,-,25,19,1069
872,-,-,5,0,7
873,-,-,44,22,432
874,-,-,29,3,185
875,-,-,6,1,32
876,-,-,6,4,224
877,-,-,0,1,17
878,-,-,37,6,226
879,-,-,142,2,374
880,-,-,10,0,15
881,-,-,0,36,564
882,-,-,208,127,1761
883,-,-,1,0,2
884,-,-,0,0,1
885,-,-,12,1,54
886,-,-,1,0,7
887,-,-,5,11,151
888,-,-,21,3,700
889,-,-,44,10,969
890,-,-,43,9,504
891,-,-,0,0,2
892,-,-,5,0,35
893,-,-,45,5,452
894,-,-,19,5,134
895,-,-,11,7,432
896,-,-,10,0,11
897,-,-,0,0,1
898,-,-,0,1,31
899,-,-,26,1,64
900,-,-,7,0,21
901,-,-,10,0,31
902,-,-,27,24,1154
903,-,-,5,0,7
904,-,-,47,26,539
905,-,-,29,3,185
906,-,-,13,1,32
907,-,-,6,4,245
908,-,-,0,2,19
909,-,-,59,6,247
910,-,-,179,3,376
911,-,-,10,0,15
912,-,-,44,43,604
913,-,-,217,149,1985
914,-,-,1,0,2
915,-,-,0,0,1
916,-,-,0,0,1
917,-,-,12,1,54
918,-,-,1,0,7
919,-,-,14,11,167
920,-,-,21,3,812
921,-,-,50,11,1075
922,-,-,100,16,562
923,-,-,0,0,2
924,-,-,5,0,35
925,-,-,47,5,483
926,-,-,29,7,152
927,-,-,14,9,473
928,-,-,10,0,11
929,-,-,0,0,1
930,-,-,0,1,31
931,-,-,26,1,66
932,-,-,7,0,21
933,-,-,10,0,31
934,-,-,30,28,1510
935,-,-,5,0,7
936,-,-,55,26,617
937,-,-,34,3,199
938,-,-,13,1,32
939,-,-,16,4,270
940,-,-,0,2,24
941,-,-,65,9,258
942,-,-,198,3,379
943,-,-,10,0,15
944,-,-,51,50,730
945,-,-,229,160,2337
946,-,-,1,0,2
947,-,-,0,0,1
948,-,-,0,0,1
949,-,-,0,0,1
950,-,-,18,1,55
951,-,-,1,0,7
952,-,-,14,12,176
953,-,-,133,3,879
954,-,-,58,11,1173
955,-,-,100,17,624
956,-,-,0,0,2
957,-,-,7,0,35
958,-,-,49,5,657
959,-,-,36,7,190
960,-,-,10,0,11
961,-,-,16,9,503
962,-,-,0,0,1
963,-,-,0,1,33
964,-,-,29,1,70
965,-,-,7,0,21
966,-,-,13,0,33
967,-,-,30,30,1561
968,-,-,5,0,7
969,-,-,59,30,695
970,-,-,34,3,199
971,-,-,13,1,33
972,-,-,30,4,278
973,-,-,0,2,27
974,-,-,75,11,277
975,-,-,211,3,387
976,-,-,10,0,17
977,-,-,64,53,987
978,-,-,259,178,2687
979,-,-,1,0,2
980,-,-,0,1,7
981,-,-,0,0,1
982,-,-,0,0,0
983,-,-,18,1,60
984,-,-,1,0,7
985,-,-,14,13,186
986,-,-,147,3,1005
987,-,-,81,12,1204
988,-,-,120,18,647
989,-,-,0,0,2
990,-,-,9,0,37
991,-,-,51,11,735
992,-,-,37,7,213
993,-,-,10,0,11
994,-,-,20,14,534
995,-,-,0,0,1
996,-,-,5,1,33
997,-,-,29,1,74
998,-,-,7,0,21
999,-,-,17,0,33
1000,-,-,42,32,1578
1001,-,-,5,0,7
1002,-,-,64,36,871
1003,-,-,43,3,205
1004,-,-,16,1,35
1005,-,-,36,4,300
1006,-,-,0,2,28
1007,-,-,82,13,315
1008,-,-,218,3,388
1009,-,-,10,0,17
1010,-,-,64,53,1120
1011,-,-,295,187,2919
1012,-,-,1,0,2
1013,-,-,0,1,7
1014,-,-,0,0,1
1015,-,-,0,0,0
1016,-,-,18,1,60
1017,-,-,1,0,7
1018,-,-,27,13,186
1019,-,-,147,3,1023
1020,-,-,118,14,1242
1021,-,-,120,18,698
1022,-,-,1,0,2
1023,-,-,9,0,37
1024,-,-,68,13,773
1025,-,-,42,7,231
1026,-,-,10,0,11
1027,-,-,36,14,572
1028,-,-,0,0,1
1029,-,-,5,1,35
1030,-,-,37,1,83
1031,-,-,9,0,21
1032,-,-,23,0,36
1033,-,-,51,38,1640
1034,-,-,6,0,7
1035,-,-,74,38,1021
1036,-,-,43,3,205
1037,-,-,16,1,35
1038,-,-,38,4,314
1039,-,-,0,2,29
1040,-,-,82,13,353
1041,-,-,245,3,395
1042,-,-,14,0,18
1043,-,-,65,57,1308
1044,-,-,300,194,3205
1045,-,-,1,0,2
1046,-,-,0,1,9
1047,-,-,0,0,1
1048,-,-,0,0,0
1049,-,-,19,1,60
1050,-,-,1,0,7
1051,-,-,27,13,186
1052,-,-,164,11,1131
1053,-,-,180,15,1267
1054,-,-,186,18,743
1055,-,-,1,0,2
1056,-,-,9,0,37
1057,-,-,74,14,846
1058,-,-,51,10,255
1059,-,-,11,0,12
1060,-,-,42,15,603
1061,-,-,0,0,1
1062,-,-,9,1,35
1063,-,-,37,2,85
1064,-,-,9,0,21
1065,-,-,24,0,36
1066,-,-,72,42,1707
1067,-,-,6,0,7
1068,-,-,88,48,1272
1069,-,-,43,3,225
1070,-,-,16,1,38
1071,-,-,42,5,328
1072,-,-,0,2,33
1073,-,-,92,13,371
1074,-,-,255,3,396
1075,-,-,14,0,18
1076,-,-,69,69,1355
1077,-,-,331,201,3323
1078,-,-,1,0,2
1079,-,-,0,1,11
1080,-,-,0,0,1
1081,-,-,0,0,0
1082,-,-,21,1,60
1083,-,-,3,0,7
1084,-,-,27,13,202
1085,-,-,183,11,1229
1086,-,-,283,15,1323
1087,-,-,186,18,791
1088,-,-,1,0,2
1089,-,-,9,0,42
1090,-,-,86,14,969
1091,-,-,55,10,287
1092,-,-,11,0,14
1093,-,-,42,15,603
1094,-,-,0,0,1
1095,-,-,12,1,35
1096,-,-,37,2,86
1097,-,-,10,0,23
1098,-,-,24,0,36
1099,-,-,72,43,1893
1100,-,-,6,0,7
1101,-,-,94,58,1604
1102,-,-,87,3,233
1103,-,-,16,1,39
1104,-,-,51,5,341
1105,-,-,0,2,35
1106,-,-,104,14,384
1107,-,-,257,3,400
1108,-,-,14,0,18
1109,-,-,127,70,1407
1110,-,-,365,211,3651
1111,-,-,1,0,2
1112,-,-,0,1,11
1113,-,-,0,0,1
1114,-,-,0,0,0
1115,-,-,24,1,61
1116,-,-,3,0,7
1117,-,-,31,16,219
1118,-,-,183,11,1351
1119,-,-,365,15,1372
1120,-,-,186,18,844
1121,-,-,1,0,2
1122,-,-,9,0,42
1123,-,-,108,17,1084
1124,-,-,62,12,310
1125,-,-,11,0,15
1126,-,-,92,20,722
1127,-,-,0,0,1
1128,-,-,17,1,35
1129,-,-,42,2,96
1130,-,-,13,0,26
1131,-,-,25,0,36
1132,-,-,290,45,2003
1133,-,-,7,0,7
1134,-,-,106,67,1851
1135,-,-,87,3,233
1136,-,-,16,1,39
1137,-,-,56,5,350
1138,-,-,0,2,42
1139,-,-,111,16,395
1140,-,-,270,3,402
1141,-,-,14,0,18
1142,-,-,127,74,1485
1143,-,-,507,223,4203
1144,-,-,2,0,2
1145,-,-,0,1,11
1146,-,-,0,0,1
1147,-,-,0,0,0
